V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V29,V30
66.17,52.53,27.64,64.75,66.44,79.43,100.31,43.22,179.72,130.1386319,82.53,78.33,68.26,71.54,69.31,96.59,96.15
76.6,64.79,35.39,68.08,87.87,87.56,57.99,50.97,105.06,130.2877165,73.57230338,89.81,78.8,76.73,77.34,109.52,80.7
75.78,56.69,62.37,75.3,93.67,91.43,99.88,51.7,102.19,130.436801,71.68719871,83.2,78.38,70.53,80.75,114.67,89.78
56.54,41.89,63.8,65.33,87.82,75.72,146.94,41.11,162.05,130.5858856,69.80209404,69.35,58.71,57.73,63.26,116.32,76.89
51.09,35.94,57.6,58.06,64.26,65.12,130.86,35.54,120.04,130.7349701,67.91698936,61.78,44.45,51.68,52.45,81.25,64.36
51.54,38.4,76.95,55.5,64.11,71.57,70.94,35.05,92.11,130.8840547,66.03188469,57.13,42.61,52.65,61.57,83.21,50.34
61.56,49.72,73.37,73.51,76.18,88,125.26,45.83,94.64,131.0331392,64.14678002,113.73,59.43,68.95,74.59,108.25,96.66
61.99,51.56,82.95,80.39,87.59,95.28,83.58,46.12,96.22,131.1822238,62.26167534,288.95,76.8,75.81,87.54,114.61,94.89
52.48,38.21,60.97,59.81,60.76,71.95,101.09,45.91,95.35,131.3313083,60.37657067,136.87,51.86,55,55.47,99.5,70.66
48.05,37.87,64,71.22,58.74,65.29,119.53,30.55,94.07,131.4803929,59.41,159.92,51.59,50.93,59.3,70.21,70.73
61.82,47.88,78.17,76.65,67.02,82.96,90.92,34.41,93.84,131.6294774,57.17,57.18,62.13,65.67,70.14,124,95.5
48.3,37.46,68.49,72.02,54.04,63.59,53.93,38.01,94.37,131.778562,45.06,40.23,50.02,54.38,61.78,106.84,72.43
43.88,29.7,47.04,42.09,53.64,52.06,145.22,60.66,97.83,131.9276465,24.7,59.59,33.84,38.99,47.48,253.55,75.73173786
34.48,24.13,30.69,34.9,54.14,38.79,86.33,17.91,99.37,132.076731,60.08,39.65,25.72,39,35.24,163.0455624,75.00727033
42.46,30.29,37.06,38.58,63.63,40.6,147.43,21.18,97,132.2258156,21.81,81.66,28.6,40.27,41.36,140.393735,74.2828028
37.62,25.03,41.08,41.35,104.73,38.48,111.76,14.61,109.33,132.3749001,19.16,64.11,26.78,32.85,52.32,137.59,86.57
32.43,21.75,30.92,34.92,52.75,39.89,91.54,21.68,89.26,132.5239847,27.1,90.34,18.35,40.42,43.26,43.32,32.41
32.62,20.98,37.72,35.23,53.32,35.34,95.23,17.33,96.45,132.6730692,11.72,56.32,19.48,38.19,47.12,52.79,34.18
41.4,26.6,45.89,39.84,35.11,40.01,52.8,23.6,89.83,132.8221538,10.99,48.26,20.99,50.07,51.8,62.34,33.03
49.71,37.66,47.42,48.34,48.73686205,52.28,66.03,34.86,98.34,132.9712383,19.92599978,100.72,34.39,59.06,68.74,57.19,33.15
54.53,33.72,50.06,50.82,59.66,51.32,102.58,32.39,95.74,133.1203229,29.47,82.69,51.09,49.59,59.02,70.12,52.76
41.34,24.84,40.32,43.16,48.48,45.24,88.24,25.02,92.64,133.2694074,22.5,56.23,38.35,45.27,51.78,62.26,42.44
29.66,18.87,44.94,39.69,53.18,41.14,69.45,17.53,95.21,133.418492,20.18,41.15,33.76,37.86,48.3,140.54,28.69
47.97,23.36,48.34,38.67,87.11,41.84,201.49,29.41,90,133.5675765,32.29,41.67,49.7,42.53,54.27,32.36,76.12
51.41,29.16,47.94,36.8,105.09,56.89,184.32,22.63,96.00075881,133.7166611,35,138.59,56.77,43.43,59.58,39.9,77.99
36.83,24.80446215,67.1,65.45,98.08,48.42,112,19.98,104.01,133.8657456,58.51,31.69,49.16,31.17,67.64,61.15,64.77019025
52.72,23.81296737,70.81,57.22,71.87,74.79,165.54,28.43,97.8,134.0148302,30.14,57.82,48.13,34.63,67.88,39.33,57.15965905
36.97,22.45,42.33,39.43,44.65,59.59382628,94.52,21.44,89.07,134.1639147,20.63,42.11,34.01,35.65,40.22,38.42,49.54912786
34.8,21.71,45.14,37.54,27.44,48.94757489,48.58,25.11,85.66,134.3129993,34.97,50.09329889,27.18,32.98,63.13,47.49,41.93859667
28.73,16.79,35.57,26.86,34.07,38.30132349,114.01,18.51,85.46,134.4620838,13.06,47.05,25.67,23.72,58.27,55.53,31.49
21.89,15.57,25.55,25.71,30.54,24.63,106.526446,12.5,87.33,134.6111684,7.38,47.3,30.21,20.99,28.8,58.48229941,32.49
39.8,35.27,43.43,40.32,81.28,35.76,121.77,27.99,91.37,134.7602529,56.8,32.82,45.38,32.12,45.51,62.76935504,33.72
54.02,51.1,60.57,53.53,75.24,51.64,102.49,36.49,92.3,134.9093375,62.54,86.82,57.65,42.49,60.79,67.05641067,35.06910963
57.32,49.01,62.17,51.16,72.18,42.88,96.44,35.06,92.07,135.058422,54.2124651,94.6,58.62,44.94,60.82,71.3434663,36.21370334
55.88,55.49,70.46,57.36,64.85,54.64,72.54,36.19,91.28,135.2075066,55.86,52.78,61.85,53.62,58.67,75.63052193,37.35829705
52.37,48.74,66.5,54.04,91.11,52.54,92.93,41.13,91.67,135.3565911,32.24,81.76,62.59,57.66,58.71,79.91757756,38.50289076
62.08,60.15,56.78,58.8,91.99,56.72,92.45,43.9,92.17,135.5056757,43.42,73.72,65.82,53.19,66.85,64.71,39.64748447
56.18,46.49,47.81,53.49,72.07,54,79.34,37.7,90.43,135.6547602,17.95,75.77,55.3,46.41,57.65,121.73,40.79207817
51.17,34.53,55.87,56.13,77.57,53.68,74.9,38.57,88.4,135.8038448,35.82,90.91,56.61,47.3,59.14,106.52,42.7
61.58,56.01,61.98,60.39,92.94,59.2,73.17,42.81,87.25,135.9529293,41.81,95.07,64.27,57.26,240.93,163.05,41.3
57.61,45.85,60.68,49.31,182,32.95,104.9,39.3,72.6,136.1020139,35.99,124.1,59.39,42.25,381.22,242.16,33.84
31.31,19.04,83.19,36.22,106.26,34,49.64,22.02,40.8,136.2510984,12.64,36.81,40.28,21.16,54.98,29.07,57.7
23.97,27.69,77.35136674,37.05,20.43,30.74,46.77,20.52,54.14,136.400183,17.96,23.18,34.9,29.66,58.03,17.63,67.98949539
34.62,37.02,77.21319249,50.68,18.93,42.41,48.06,25.59,60.28,136.5492675,17.75,33.05,28.74,39.82,56.82,44.28,76.34
29.58,25.23,77.07501823,39.49,20.73,39.96,22.26,16.49,47.22,136.6983521,37.22,27.37,25.84,29.02,52.4,33.07,80.53
30.36,24.36,76.93684398,39.78,23.68,33.26,39.84,18.91,46.52,136.8474366,30.74,24.88,30.99,28.21,44.78,45.4,226.59
23.94,12.99,76.79866972,32.61,21.53,42.62,17.13,12.1,33.04,136.9965212,28.49,16.22,31.63,23.27,56.29,49.73,69.51
40.76,25.13,76.66049547,51.08,19.17513001,101.13,94.38,30.65,44.08370417,137.1456057,30.98,66.42,41.69,24.52,45.75,206.93,15.34
42.03,22.44,76.52232122,48.74,18.19,49.99,70.46,37.21,45.99,137.2946903,36.92,81.21,39.61,30.86,52.92,43.15,13.29
31.02,29.2,76.38414696,44.97,9.16,36.41,21.27,23.40020421,57.64,137.4437748,26.29,35.32,20.5,32.04,45.23,36.95,10.86
34.15,30.53,76.24597271,42.37,14.21242568,44.62,20.53,13.98,50.69,137.5928594,26.74,34.9721608,17.91,31.74,41.65,39.08,10.2
23.82,18.78,76.10779846,24,16.4869036,86.28,18.49,11.58,44.51,137.7419439,19.52,13.5,20.32,18.78,28.11,30.15,9.21
27.96,23.3,75.9696242,37.63,20.39,25.93,19.61,16.87,62.31,137.8910285,26.4,28.23,23.53,25.8,36.01,37.98,14
34.55,29.15,75.83144995,33.28,15.95,24.27,24.19,12.09,36.42,138.040113,24.2,37.26,27.72,24.15,39.25,35.75,13.84
24.16,19.51,75.6932757,27.1,16.16,22.63,38.13,12.21,49.30421129,138.1891976,23.88,14.71,23.63,18.86,32.94,34.54,12.7
39.39,33.4,75.55510144,40.2,18.42,28.81,20.41,20.92,56.95,138.3382821,33.99,22.87,57.54,30.77,47.95,43.33,15.25
26.97,34.88,75.41692719,41.35,16.59,22.68,30.28,15.87,45.78,138.4873667,24.34,32.8,125.57,24.86,41.99,41.18,15.74
35.49,33.81,75.27875293,47.77,19.72,29.23,19.74,22.56,58.4,138.6364512,33.22,23.37,119.67,31.7,51.52,50.21,18.92
37.09,31.48,75.14057868,42.59,18.78,25.57,24.43,18.47,43.88,138.7855358,27.9,27.38,33.29,25.65,45.36,38.85,17.36
53.02,52.16,75.00240443,59.43,24.37,38.71,31.48,31.86,78.58,138.9346203,38.7,68.52,34.9,43.84,59.87,51.02,18.66
50.15,48.84,74.86423017,63.16,21.15,34.77,36.71245123,30.32,70.52,139.0837049,26.28,64.63,34.14,41.42,55,48.73,16.34
62.9,328.82,74.72605592,74.58,28.38,57.84,41.86687909,40.37,137.08,139.2327894,37.82,57.59,42.93,51.91,72.82,66.07,20.81
51.93,75.88,74.58788167,65.94,25.86,40.79,42.42,34.75,76.98,139.381874,27.36,46.36,39.98,41.93,64.34,53.36,18.12
55.52,44.78,74.44970741,66.11,21.64,48.67,80.82,33.72,84.95,139.5309585,43.45,95.02,39.26,40.74,61.22,50.92,16.74
45.55,6.48,74.31153316,63.89,18.56,34.05,33.18,24.37,86.55,139.6800431,24.31,47.65,36.59805647,30.93,48.36,44.8,16.82
40.5,20.69,74.17335891,64.97,17.51,34.74,32.01,21.47,88.93,139.8291276,39.68,37.66,34.20332601,32.4,47.6,43.57,13.72
33.33,27.41,74.03518465,41.51,12.6,24.78,16.29,15.89,77.81,139.9782122,19.28,31.4,31.80859555,27.62,37.2,35.6,11.19
35.9,29.23,73.8970104,42.9,12.35,23.76,16.36,18.54,56.1,140.1272967,27.32,35.09,29.05,29.81,40.19,37.46,13.06
38.37,32.54,73.75883614,46.79,11.86,29.58,22.43,28.6,57.89,140.2763813,19.35,38.95,28.84033355,33.12,46.03,40.89,13.62
35.53,30.9,73.62066189,47.82,11.21,29.69,19.94,32.19,57.28,140.4254658,21.23,37.07,28.49,31.47,42.75,52.4,13.39
39.6,26.1,73.48248764,48.32,11.04,32.43,17.58,16.56,61.22,140.5745504,23.73,33.34,26.39,28.2,40.94,45.56,20.51
42.72042863,26.49,73.34431338,37.2,9.8,33.54,17.4,15.1,62.17,140.7236349,20.25,48.54,25.07,25.55,36.7,46.41,33.26
46.71,33.94,73.20613913,70.09,11.99,38.28,33.24,18.35,74.66,140.8727195,29.83,39.16,29.88,30.89,42.03,63.31,35.45
45.48027947,27.91,73.06796488,55.07,9.32,41.53,23.44,17.24,70.75,141.021804,30.71,45.57,27.33,31.14,37.87,40.96,33.43
45.13851612,24.07,72.92979062,48.16,24.08,31.01,29.02,15.71,56.22,141.1708886,17.14,37.92,16.98,23.56,34.51,38.67,31.64
44.79675276,24.57,72.79161637,43.62,43.06,33.74,29.34,12.94,66.91,141.3199731,10.66,35.13,22.13189025,23.96,33.53,34.34,27.77
44.4549894,27.17,72.65344212,69.53,47.6,34.59,45.86,20.98,52.25,141.4690577,22.57,46.32,26.03,46.76,43.31,51.47,61.43
44.11322604,28.64,72.51526786,64.43,47.79,37.96,53.29,16.47,63.91,141.6181422,40.27,45.22,23.84,46.27,45.34,52.75,63.06
43.77146268,26.16,72.37709361,91.11,49.3,46.01,41.35,17.69,59.67,141.7672268,66.16,51.57,24.03,46.63,46.57,69.52,64.08
43.42969933,28.14,72.23891935,82.38,54.39,46.76,40.62,19.97,31.57,141.9163113,23.16,36.45,31.18,44.83,38.81,66.73,55.62
43.08793597,24.85,72.1007451,81.75,46.9,43.93,31.37,18.8,61.95,142.0653959,41.31,58.72,26.47,48.05,38,68.89,56.38
42.74617261,26.15,71.96257085,80.01,65.37,47.91,60.4951392,20.28,58.76,142.2144804,71.91,44.8,27.17,49.25,49.77,95.96,63.27
42.40440925,37.14,71.82439659,96.71,56.92,68.03,77.22882293,30.45,50.77,142.363565,51.14,53.99,29.52,57.19,50.66,103.32,60.8
40,35.94,71.68622234,83.12,56.72,51.73,107.61,28.07,50.22,142.5126495,74.11,51.87,29.79,56.03,54.08,268.43,62.16
49.71954379,30.24,71.54804809,44.79,31.84,49.03,102.56,29.84,39.16,142.6617341,94.77,63.23,26.89,58.28,61.76,33.51,62.1
57.37644169,34.58,71.40987383,65.95,57.51,64.37,89.87,27.84,47.31,142.8108186,140.92,60.92,48.27,54.5,79.13,54.51,75.27
67.58,41.55,71.27169958,63.52,38.32,56.68,48.86,29.24,63.49,142.9599032,63.45,69.76,33.14,62.13,63.97,59.97,69.62
62.81463351,18.26,71.13352533,38.97,25.32,22.14,61.6,9.23,26.79,143.1089877,28.8,34.41,9.42,39.63,33.38,34.33,46.64
60.59592744,14.97,70.99535107,26.69,23.72,22.08,46.03,14.28,18.6,143.2580723,34.98,20,18.55,34.12,38.34,50.16,48.16
58.37722137,23.06,70.85717682,31.34,30.73,26.41,43.59,17.82,24.13,143.4071568,25.39,27.07,20.95,41.54,36.08,48.13,59.55
57.02,35.66,70.71900256,40.19,38.14,35.37,44.07,22.79,24.21,143.5562414,35.63,52.75,30.23,51.65,35.67,48.84,68.45
50.5990883,28.65,70.58082831,34.8,34.35,28.44,43.4,17.54,21.8,143.7053259,35.8,37.01,28.8,46.29,35.54,48.29,46.65
43.87,37.27,70.44265406,40.53,41.39,35.43,44.38,27.44,22.84,143.8544105,44.95,44.58,32.68,40.41,40.12,49.36,54.85
45.65,37.95,70.3044798,42.31,40.93,34.59,43.76,50.82,31.22,144.003495,49.14,57.13,34.55,39.19,41.44,50.61,57.48
36.65603911,30.84,70.16630555,48.43,38.67,37.06,43.09,35.36,30.7,144.1525796,42.92,48.21,31.14,39.88,34.98,49.02,50.57
26.24,23.03,70.0281313,29.24,30.68,31.61,46.01,27.62,44.36,144.3016641,57.51,40.7,24.12,36.72,33.24,46.66,52.3
33.78704351,26.44,69.88995704,47.67408502,37.71481498,39.49,43.03,31.05,40.35,144.4507487,30.84,53.31,21.28,35.85,37.15,48.1,47.76
38.27803108,26.4,69.75178279,65.36,40.54,39.33,60.24,23.01,36.22,144.5998332,52.88,50.18,26.99,36.15,33.75,50.95,47.18
42.76901865,30.89,69.61360854,52.7,50.99,44.08,75.74,24.39,34.08,144.7489178,49.84,39.95,29.48,36.84,37.97,51.2,54.43
51.07,32.01,69.47543428,47.73,50.26,36.65,44.99,35.98,27.28,144.8980023,39.68,72.78,30.09,37.44,35.81,50.51,55.18
34.92,23.3,69.33726003,41.84,51.24,32.17,43.22,29.29,25.72,145.0470869,28.75,28.77,29.7,34.74,31.84,49.79,54.65
34.66696556,30.28,69.19908577,53.03,46.74,45.45,65.32,33.47,30.47,145.1961714,44.61,46.6,30.21,38.33,36.24,49.54,58.51
32.35757684,19.8,69.06091152,44.93,27.82,31.98,43.75,26.32,26.33,145.345256,35.79,29.02,22.79,33.43,31.45,46.86,49.55
30.04818812,22.96,68.92273727,46.58,26.49,38.47,43.14,23.57,24.2,145.4943405,26.71,56.66,21.18,34.94,30.98,45.51,46.45
27.7387994,22.38,68.78456301,41.1,16.97,38.12,43.18,18.89,26.21,145.6434251,47.95,29.91,18.12,32.14,26.95,45.83,36.72
23.24,26.17,68.64638876,38.59,14.9,31.25,47.05,26.53,31.53,145.7925096,33.55,56.48,15.2,36.13,28.93,45.58,38.61
30.56,24.64,68.50821451,44.87,20.2,35.48,48.06,18.44,30.36,145.9415942,35.14,41.73,25.15,36.54,38.37,49.19,43.57
42.46,38.55,68.37004025,52.37,33.93,49.03,47.12,41.93,34.71,146.0906787,39.83,50.89,40.77,43.61,52.9,52.1,53.02
52.63,40.28,68.231866,56.82,43.8,55.43,47.97,32.84,45.76,146.2397633,54.84,61.53,40.07,45.1,45.42,52.51,56.84
46.79583362,23.06,68.09369175,52.2,30.19,39.37,45.06,18.82,53.83,146.3888478,35.17,35.49,27.91,37.29,47.91,48.48,47.84
43.78587183,21.01,67.95551749,53.25,32.98,41.39,44.27,17.89,40.75,146.5379324,38.39180477,31.37,19.29,34.32,62.91,56.68,46
39.87,32.13,67.81734324,77.05,57.17,78.89,46.88,36.65,63.99,146.6870169,33.51,57.53,72.86,44.53,72.1,64.38,57.02
41.27894464,29.14,67.67916898,75.8,49.36,73.2,47.46,33.79,57.28,146.8361015,43.42,59.52,32.78,40.21,67.46,50.12,51.69
41.78197923,31.9,67.54099473,86.18,42.65,85.62,48.75,38.77,62.2,146.985186,62.41,87.92,60.75,51.54,66.6,55.86,60.12
42.71,33.64,67.40282048,91.73,46.62,75.17,48.49,42.31,82.19,147.1342706,90.88,73.6,46.95,51.36,59.45,57.04,72.06
40.02,37.3,67.26464622,90.18,42.63915003,83.1,48.58,42.67,74.63,147.2833551,97.47,61.44,58.32,52.23,45,59.67,75.15
44.3382511,29.7,67.12647197,78.79,39.96375344,73.87,47.36,29.61,61.72,147.4324397,107.82,53.38,33.76,41.88,45,53.76,62.58
47.53649256,35.2,66.98829772,84.08,37.28835685,63.86538347,46.56,39.83,49.01,147.5815242,45.98,46.96,34.93035721,41.68,44.67,53.36,54.33
54.27,39.96,66.85012346,84.07,34.61296026,54.17673176,66.13,37.81,58.13,147.7306088,108.34,51.07,35.24,44.6,112.47,57.38,52.62
40.22369307,22.56,66.71194921,43.67,31.93756367,45.6,44.91,22.35,40.45,147.8796933,44.33,50.57,17.67,34.35,50.03,52.47,37.02
29.16,18.19,66.57377496,34.18,29.26216709,26.16,47.66,14.58,30.38,148.0287779,52.72,23.23,19.7,30.02,144.85,50.47,37.57
20.04,10.3,66.4356007,31.71,24.49,20.22,41.06,17.4,24.7,148.1778624,48.69,14.4,21.93896794,28.74,18.24,44.95,22.86
16.95,6.74,66.29742645,24.04,29.86,14.62,40.56,10.68,20.98,148.326947,9.79,8.76,23.78531137,26.24,16.98,43.37,27.37
18.44,10.32,66.15925219,25.96,30.83,20.17,41.93,10.72,32.45,148.4760315,10.03,13.88,25.63165479,28.39,20.66,44.99,30.02
20.57,16.3,66.02107794,36,31.29,30.85,42.52,17.6,37.14,148.6251161,15.23,28.91,27.47799822,40.96,26.61,47.03,28.01
23.05,15.5,65.88290369,63.28,44.58,38.4,43.38,28.03,43.54,148.7742006,45.27,46.42,25.27,38.59,47.9,55.76,44
65.38,59.44,65.74472943,109.97,75.8,89.93,58.71,79.25,74.58,148.9232852,102.25,110.3,53.36,52.29,66.48,75.38,66.96
89.67,28.01,65.60655518,121.07,94.97,113.94,111.62,74.98,104.92,149.0723697,117.42,164.29,72.1,66.25,84.63,91.37,88.36
41.77,16.36,65.46838093,75.88,58.67,57.41,61.04,35,57.06,149.2214543,111.62,24.29,33.26,45.43,39.42,60.52,53.05
32.28,30.61,65.33020667,69.25,39.59,47.67,64.12,24.1,43.67,149.3705388,138.19,33.84,23.87,39.91,38.64,48.44,40.68
30.09,29.67,65.19203242,67.95,40.2,63.35,57.62,22.93,43.82,149.5196234,72.83,40.62,29.09,41.45,45.45,49.53,48.5
53.12,40.18,65.05385817,80.6,60.88,76.77,49.38,31.28,64.46,149.6687079,64.97,41.51,52.36,50.19,59.07,63.89,57.55
74.13,40.22,64.91568391,124.29,72.53,110.32,60.7,65.07,98.31,149.8177925,89.81,74.09,84.02,69.03,74.8,89.68,86.62
86.81,40.43,64.77750966,122.97,75.98,147.62,61.19,83.36,111.22,149.966877,134.06,73.67,96.16,73.41,73.65,95.74,107.47
66.79,35.67,64.6393354,53.79,56.13,92.65,57.07,51.38,68.96,150.1159616,99.68,48.11,67.78,56.21,46.52,79.56,74.82
54.01,33.91,64.50116115,47.24,40.53,65.68,53.72,46.26,53.61,150.2650461,72.63,53.17,50.53,56.43,35.49,71.83,57.67
34.8,31.41,64.3629869,47.37,31.6,54.15,49.32,21.7,41.87,150.4141307,43.38,46.86,37.05,44.08,25.1,62.08,41.52
50.26,38.77,64.22481264,51.96,46.81,48.04,58.62,36.13,40.18,150.5632152,40.76,53.43,59.21,45.84,26.71,70.38,53.89
44.73,34.14,64.08663839,62.97,42.31,57.39,49.84,39.3,42.18,150.7122998,44.68,46.01,48,48.73,35.22,63.09,54.28
33.45,31.29,63.94846414,53.14,36.33,46.57,46.58,25.55,28.56,150.8613843,44.7,46.17,41.83,42.44,26.44,70.56756299,54.54
32.59,30.76,63.81028988,59.4,41.88,62.82,48.62,36.2,43.81,151.0104689,71.85,46.17,45.16,43.12,28.46,73.82543935,54.83
56.24,36.23,63.67211563,80.66,60.19,98.62,55.34,53.88,61.56,151.1595534,104.8,40.24209335,61.35,55.57,93.00914071,82.39,74.3
74.1,39.09,63.53394138,86.5,102.21,101.9,59.92,64,62.01,151.308638,157.09,36.83176419,68.21,62.39,139.5117736,80.53,85.55
65.22,34.87,63.39576712,67.76,70.08,95.36,43.49,49.72,48.11,151.4577225,88.36,32.73,68.85,49.61,186.0144065,64.61,51.39
31.24,30.77,63.25759287,43.31,32.04,41.17,45.89,18.46,32.14,151.6068071,32.29,23.99,21.78,37.65,234.26,51.47,40.65
30.54,30.79,63.11941861,54.6,39.6,55.38,46.78,27.36,35.63,151.7558916,44.19,27.57,40.72,42.09,388.04,62.02,49.33
29.11,31.27,62.98124436,54.93,34.81,46.93,47.35,27.13,29.86,151.9049762,47.98,30.39,35.12,38.8,44.43,51.91,46.62
46.12,33,62.84307011,77.83,45.12,77.49,51.17,40.25,33.7,152.0540607,87.55,33.2,60.17,50.49,51.88,74.3,71.89
72.75,38.04,62.70489585,117.29,55.35,89.46,66.28,53.5,33.7,152.2031453,103.35,37.64,64.39,57.02,55.75,81.45,86.61
87.13,40.94,62.5667216,102.84,71.81,160.99,65.6,70.56,55.42,152.3522298,186.36,48.16,118.14,69.57,73.2,103.72,123.85
99.27,40.47,62.42854735,120.97,89.43,175.75,68.89,78.69,118.19,152.5013144,184.95,57.89,145.81,77.92,107.91,113.89,169.07
88.11,41.16,62.29037309,127.96,84.65,134.99,89.82,84.25,104.13,152.6503989,175.09,70.1,141.262298,74.6,95.56,112.33,127.94
118.62,45.64,62.15219884,121.1,105.83,157.6,119.94,87.79,134.18,152.7994835,174.93,126.79,141.8198605,86.07,152.28,127.82,149.66
103.93,43.41,62.01402459,110.94,104.72,178.37,108.16,100.84,119.71,152.948568,173.67,156.25,142.3774231,84.35,217.88,112.2,124.03
82.07,40.6,61.87585033,87.22,91.3,131.61,85.93,81.71,81.99,153.0976526,121.55,126.48,142.9349856,62.63,129.82,78.42,81.63
96.08,60.3,61.73767608,109.05,108.98,169.58,107.66,91.1,120.57,153.2467371,134.51,155.16,138.59,95.36,116.15,115.69,131.75
134.52,47.45,61.59950182,100.08,126.93,190.89,113.49,96.3,145.25,153.3958217,130.8265521,176.01,177.28,118.81,148.75,146.46,127.34
116.29,52.3,61.46132757,108.98,116.8,180.64,149.56,83.26,139.24,153.5449062,120.25,172.47,148.57,105.08,131.07,133.69,135.27
135.85,48.13,61.32315332,166.46,124.9,278.1,186.1,144.47,196.33,153.6939908,150.44,205.88,138.31,149.09,157.27,209.03,155.95
104.79,71.96,61.18497906,127.88,110.24,223.48,137.29,90.62,121.15,153.8430753,140.44,149.59,133.38,110.52,130.64,137.39,159.04
104.91,80.76,61.04680481,142.82,124.2,179.31,132.06,96.2,124.4,153.9921599,140.46,149.12,154.78,120.27,142.09,195.66,224.39
93.48,86.6,60.90863056,146.36,119.81,181.33,114.35,100.35,106.98,146.2,111.06,131.22,157.74,114.4,132.43,117.53,180.16
121.72,84.72,60.7704563,155.05,128.03,188.44,110.11,106.09,102.34,189.19,87.41,127.83,168.36,114.83,140.21,117.3,186.59
115.94,87,60.63228205,155.11,98.38,221.25,107.27,107.8,120.89,155.11,87.67,123.31,144.16,112.47,136.69,114.71,124.95
116.02,95.4,60.4941078,191.78,107.39,252.53,100.74,100.87,129,158.08,162.21,127.57,158.16,117.11,132.3,123.93,129.95
118.63,101.68,60.35593354,163.66,103.38,217.9,128.12,102.78,119.72,165.45,156.57,131.98,163.18,108.98,128.53,123.97,133.63
119.14,92.95,60.21775929,137.17,111.72,242.88,126.61,98.75,121.61,176.67,158.92,130.69,193.46,109.86,125.61,125.16,132.82
119.82,91.53,60.07958503,134.83,121.91,214.35,150.13,104.53,115.5,151.8,153.92,136.27,178.96,117.81,117.64,133.66,139.25
120,94.46,59.94141078,141.83,115.49,219.03,142.44,89.59,122.54,152.63,160.66,133.24,180.03,111.66,125.81,130.4,145.02
123.27,79.77,59.80323653,128.63,101.28,185.38,139.57,91.24,104.9,167.55,158.59,117,146.07,103.22,120.66,122.75,126.6
118.99,82.13,59.66506227,141.95,112.97,179.56,131.86,82.1,125.81,196.32,176.18,114.87,169.47,109.28,136.94,157.42,130.3
119.73,85.79,59.52688802,132.27,129.72,169.73,132.48,91.07,111.1,191.68,154.73,123.42,128.88,126.8,117.77,135.04,130.81
131.29,88.93157973,59.38871377,150.66,158.22,180.81,134.07,113.53,127.95,204.3,177.36,149.49,163.1,149.76,135.15,148.46,147.58
125.62,99.41,59.25053951,132.19,169.35,176.19,128.06,105.04,130.14,185.11,173.82,134.76,180.65,149.58,125.03,149.79,135.59
100.04,80.81,59.11236526,129.24,138.36,141.69,114.01,84.98,110.58,149.11,145.32,106.47,149.95,95.83,132.67,127.1,116.01
121.98,83.37,58.97419101,129.93,155.52,132.55,114.27,91.5,112.26,135.57,144.17,112.15,155.41,123.32,122.92,126.24,111.6
